timestamp,BTC-USDT,ADA-USDT,ratio,zscore,profit_1,profit_2
1681438522.0,30799.4100000000,0.4374000000,70414.74622770919067215363512,0,0,0
1681438523.0,30799.4000000000,0.4374000000,70414.72336534064929126657522,0E+6,0,0
1681438524.0,30799.4000000000,0.4374000000,70414.72336534064929126657522,0E+6,0,0
1681438525.0,30799.4000000000,0.4374000000,70414.72336534064929126657522,0E+6,0,0
1681438526.0,30797.0000000000,0.4371000000,70457.56119881034088309311370,0E+3,0,0
1681438527.0,30793.5800000000,0.4371000000,70449.73690231068405399222146,0E+3,0,0
1681438528.0,30793.5800000000,0.4371000000,70449.73690231068405399222146,0E+3,0,0
1681438529.0,30793.5800000000,0.4371000000,70449.73690231068405399222146,0E+3,0,0
1681438530.0,30793.5800000000,0.4371000000,70449.73690231068405399222146,0E+3,0,0
1681438531.0,30788.1300000000,0.4370000000,70453.38672768878718535469108,0E+3,0,0
1681438532.0,30788.1300000000,0.4375000000,70372.86857142857142857142857,0E+3,0,0
1681438533.0,30786.6600000000,0.4375000000,70369.50857142857142857142857,0E+3,0,0
1681438534.0,30786.3300000000,0.4375000000,70368.75428571428571428571429,0E+3,0,0
1681438535.0,30786.3300000000,0.4375000000,70368.75428571428571428571429,0E+3,0,0
1681438536.0,30786.3300000000,0.4374000000,70384.84224965706447187928669,0E+3,0,0
1681438537.0,30786.3200000000,0.4374000000,70384.81938728852309099222679,0E+3,0,0
1681438538.0,30786.3200000000,0.4374000000,70384.81938728852309099222679,0E+3,0,0
1681438539.0,30786.3200000000,0.4373000000,70400.91470386462382803567345,0E+3,0,0
1681438540.0,30787.5000000000,0.4375000000,70371.42857142857142857142857,0E+3,0,0
1681438541.0,30787.5000000000,0.4375000000,70371.42857142857142857142857,0E+3,0,0
1681438542.0,30787.5000000000,0.4375000000,70371.42857142857142857142857,0E+3,0,0
1681438543.0,30787.5000000000,0.4374000000,70387.51714677640603566529492,0E+3,0,0
1681438544.0,30787.5000000000,0.4374000000,70387.51714677640603566529492,0E+3,0,0
1681438545.0,30787.5000000000,0.4374000000,70387.51714677640603566529492,0E+3,0,0
1681438546.0,30787.5000000000,0.4374000000,70387.51714677640603566529492,0E+3,0,0
1681438547.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438548.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438549.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438550.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438551.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438552.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438553.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438554.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438555.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438556.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438557.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438558.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438559.0,30787.5000000000,0.4372000000,70419.71637694419030192131747,0E+3,0,0
1681438560.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438561.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438562.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438563.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438564.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438565.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438566.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438567.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438568.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438569.0,30787.5000000000,0.4373000000,70403.61308026526412074091013,0E+3,0,0
1681438570.0,30787.5000000000,0.4372000000,70419.71637694419030192131747,0E+3,0,0
1681438571.0,30787.5000000000,0.4372000000,70419.71637694419030192131747,0E+3,0,0
1681438572.0,30787.5000000000,0.4372000000,70419.71637694419030192131747,0E+3,0,0
1681438573.0,30787.5000000000,0.4372000000,70419.71637694419030192131747,0E+3,0,0
1681438574.0,30786.3700000000,0.4372000000,70417.13174748398902104300091,0E+3,0,0
1681438575.0,30786.3700000000,0.4372000000,70417.13174748398902104300091,0E+3,0,0
1681438576.0,30786.3700000000,0.4372000000,70417.13174748398902104300091,0E+3,0,0
1681438577.0,30786.3700000000,0.4372000000,70417.13174748398902104300091,0E+3,0,0
1681438578.0,30786.3700000000,0.4372000000,70417.13174748398902104300091,0E+3,0,0
1681438579.0,30786.3700000000,0.4372000000,70417.13174748398902104300091,0E+3,0,0
1681438580.0,30786.3700000000,0.4372000000,70417.13174748398902104300091,0E+3,0,0
1681438581.0,30786.3700000000,0.4373000000,70401.02904184770180654013263,0E+3,0,0
1681438582.0,30786.3700000000,0.4373000000,70401.02904184770180654013263,0E+3,0,0
1681438583.0,30786.3700000000,0.4373000000,70401.02904184770180654013263,0E+3,0,0
1681438584.0,30786.3700000000,0.4373000000,70401.02904184770180654013263,0E+3,0,0
1681438585.0,30783.8700000000,0.4373000000,70395.31214269380288131717357,0E+3,0,0
1681438586.0,30783.8700000000,0.4373000000,70395.31214269380288131717357,0E+3,0,0
1681438587.0,30783.8700000000,0.4373000000,70395.31214269380288131717357,0E+3,0,0
1681438588.0,30783.8700000000,0.4372000000,70411.41354071363220494053065,0E+3,0,0
1681438589.0,30783.8700000000,0.4372000000,70411.41354071363220494053065,0E+3,0,0
1681438590.0,30783.8700000000,0.4372000000,70411.41354071363220494053065,0E+3,0,0
1681438591.0,30783.8700000000,0.4372000000,70411.41354071363220494053065,0E+3,0,0
1681438592.0,30783.5700000000,0.4372000000,70410.72735590118938700823422,0E+3,0,0
1681438593.0,30782.3100000000,0.4372000000,70407.84537968892955169258920,0E+3,0,0
1681438594.0,30781.4300000000,0.4372000000,70405.83257090576395242451967,0E+3,0,0
1681438595.0,30780.3600000000,0.4372000000,70403.38517840805123513266240,0E+3,0,0
1681438596.0,30780.3600000000,0.4372000000,70403.38517840805123513266240,0E+3,0,0
1681438597.0,30780.0200000000,0.4372000000,70402.60750228728270814272644,0E+3,0,0
1681438598.0,30777.0300000000,0.4372000000,70395.76852698993595608417200,0E+3,0,0
1681438599.0,30777.0300000000,0.4372000000,70395.76852698993595608417200,0E+3,0,0
1681438600.0,30773.6700000000,0.4370000000,70420.29748283752860411899314,0E+3,0,0
1681438601.0,30773.4200000000,0.4370000000,70419.72540045766590389016018,0E+3,0,0
1681438602.0,30773.4200000000,0.4370000000,70419.72540045766590389016018,0E+3,0,0
1681438603.0,30773.4200000000,0.4370000000,70419.72540045766590389016018,0E+3,0,0
1681438604.0,30773.4200000000,0.4370000000,70419.72540045766590389016018,0E+3,0,0
1681438605.0,30773.4200000000,0.4370000000,70419.72540045766590389016018,0E+3,0,0
1681438606.0,30773.4100000000,0.4370000000,70419.70251716247139588100686,0E+3,0,0
